x_clean,y_clean,z_clean,x_data,y_data,z_data,x_odr,y_odr,z_odr
6.588171951535718,10.881277650371192,15.682249378090297,5.319661408461987,8.493926792853651,17.377124882003955,6.504504823637615,11.030501273810206,15.491299461963987
7.0311109333811,11.596143645469922,16.02487872402923,9.9992101730323,9.188663775481189,14.66576430047985,6.911207245639355,11.462218790822726,15.999118261416816
7.500948317230983,12.3309502826273,16.461149492955965,6.22888189827578,11.840572491461792,17.04750578010022,7.416294957684654,12.52116959677827,16.24024498619259
7.996639615349317,13.077400984225445,16.999661779366097,10.504450856112477,11.960645369171075,19.272104628764037,7.90282859348954,13.003567341002435,16.974750059267826
8.516328994507317,13.824639237092272,17.648626460142008,10.878538860161482,13.180739075359318,22.430011403136124,8.436775532909905,14.069070290203506,17.4066106971216
9.05716784191535,14.558948993778372,18.415293953757097,7.278663154473953,13.635329294495952,23.546149968838478,8.997447052480535,14.559395985184864,18.403145248493495
9.615126328805392,15.263552870622615,19.305217890148352,11.627949209080821,19.150471209792926,15.739463334792944,9.548474275073087,15.57393090210767,19.058322482766883
10.184811186207286,15.918577730330053,20.32135437629354,9.499551161569485,16.609142063268017,21.85228225768447,10.168691402452005,16.005427208817846,20.34119720520688
10.759308969502532,16.501270841763922,21.463022777068673,16.16851616720116,16.365628295721926,19.932150878903187,10.714683348901362,16.88368371498909,21.23650328772503
11.330080533403347,16.98655546971737,22.7247899906308,9.885589592830502,19.248111670431847,21.197798898466882,11.36773607325999,17.16502942241507,22.803757471596764
11.886938146004434,17.348005439055342,24.095385490079686,11.690795599201838,18.68012912616156,22.31595070782394,11.873689507535067,17.796994624756305,23.923137830929655
12.418139912467643,17.559286290986133,25.55680314886456,10.666572966183068,19.0267821494535,24.06814713099172,12.518707775320616,17.821497908413818,25.727643575266445
12.910634729412559,17.596050312338143,27.083786872908345,11.37060300680947,18.56270846325811,26.55757193766337,12.936368579501822,18.08848210647212,27.004034515629304
13.350482525103084,17.438183859080016,28.6439139691584,8.96477683210237,20.691096389755838,29.482738273784303,13.519514863499662,17.75788628655531,28.93822235434099
13.723457393481477,17.072197848610724,30.198464443293165,18.275233396845778,16.879192202454135,34.30272485815834,13.791407234531325,17.56440984925962,30.24447595433689
14.015815433815922,16.49344849605601,31.704181709707857,11.889118138481464,17.170757925934875,29.040497992546282,14.25243695653524,16.825866875918784,32.14145500486247
14.215177386018242,15.707808517523885,33.11588925729545,12.874885239679509,18.792657960492903,38.30474046406523,14.321770072358703,16.140474259634306,33.30369475213007
14.311444332283157,14.73241455415282,34.389748323311196,16.948683854076272,14.362235403846734,35.180830638958966,14.606416830808772,15.02282991634929,34.96633323969856
14.29764099903027,13.59521764242822,35.486765735671675,18.109353466147123,13.292791835657772,32.9006667938835,14.43159748614651,13.907689750239781,35.805830393579114
14.170573916023534,12.333255795407762,36.37604411786668,17.263562603205536,9.842512244920789,34.295691832387206,14.506641448219378,12.533352078300089,37.060965225901846
13.931206353871772,10.98981194366681,37.03725730511542,12.481981913565066,12.541553996704744,38.793769411314,14.07522570998675,11.139149835023199,37.45100290395532
13.584688362750489,9.610850505989402,37.46195135357211,13.715040572633919,11.026070479627107,38.671817328002085,13.939713036840363,9.695189757701403,38.20435165105667
13.14003149464589,8.241271936996649,37.65349217603608,11.018050504790972,9.573002376383217,38.2070731248213,13.274804679067408,8.215843554688155,38.11124095081967
12.609472039378403,6.921541890319627,37.62574304889317,10.803937266383796,6.707281854099446,37.01759587943512,12.961280224212736,6.894551197232333,38.37102499861402
12.007610882690992,5.685139283702332,37.400783177036274,8.551642789016952,5.680168862959478,37.689017120026485,12.116457529730173,5.505080749282683,37.85459388884504
11.350442768152254,4.55706764858037,37.0061122726223,13.51619563973902,0.17530090203786042,37.703579852868224,11.681254776313283,4.447109268116094,37.71161535211215
10.654389422112105,3.5534517722657233,36.47180293928402,11.425978322477603,5.012689275074445,37.34514397556805,10.726489541452489,3.259240705599803,36.88876763409786
9.935432810902086,2.6820576943155556,35.827979640811535,9.751101823848723,6.053935431868382,37.217399206007485,10.234181349519762,2.527860010573589,36.47049304499943
9.208414287432282,1.943464920998666,35.10286304352589,12.353179481589898,-0.517931132194019,33.94034078225671,9.239658350430645,1.580745294372679,35.4682215782259
8.486531345432347,1.3325910808255992,34.321469435642676,8.541199213067705,-0.9480391018876577,42.5032582131704,8.748784030469574,1.1703886485606774,34.89570114837667
7.781033420704832,0.8403035698853886,33.50493290771963,6.087331599570799,-0.3364748704234496,37.69126226121183,7.772897220532508,0.44853081492707414,33.818031960749636
7.101095973139401,0.45492212205943927,32.67034034864712,9.09199773851373,2.1454364937981354,29.927128011973434,7.3274393026492275,0.3112189315570998,33.18256112438278
6.453839194356144,0.1634942701392012,31.83093636256439,4.0601268625658635,0.6036864950690997,28.56269784777037,6.411369113807535,-0.2290123024338034,32.098802646146844
